STATION,ANTENNA-TYPE,ANTENNA-ID,ETRS-X,ETRS-Y,ETRS-Z,RCU-X,RCU-Y
RS310,LBA,12,3845436.759,413584.396,5054753.089,24,25
RS310,LBA,13,3845438.062,413580.712,5054752.404,26,27
RS310,LBA,14,3845437.204,413576.958,5054753.359,28,29
RS310,LBA,15,3845434.586,413574.891,5054755.508,30,31
RS310,LBA,16,3845434.643,413571.315,5054755.756,32,33
RS310,LBA,17,3845431.744,413571.047,5054757.971,34,35
RS310,LBA,18,3845428.012,413573.152,5054760.621,36,37
RS310,LBA,19,3845425.440,413579.813,5054762.022,38,39
RS310,LBA,20,3845425.482,413583.027,5054761.728,40,41
RS310,LBA,21,3845426.902,413586.835,5054760.343,42,43
RS310,LBA,22,3845429.832,413588.813,5054757.967,44,45
RS310,LBA,23,3845434.408,413589.376,5054754.460,46,47
RS310,LBA,24,3845438.156,413588.213,5054751.721,48,49
RS310,LBA,25,3845440.545,413584.872,5054750.187,50,51
RS310,LBA,26,3845440.850,413580.941,5054750.277,52,53
RS310,LBA,27,3845439.965,413576.290,5054751.326,54,55
RS310,LBA,28,3845437.653,413572.785,5054753.360,56,57
RS310,LBA,29,3845434.187,413566.248,5054756.515,58,59
RS310,LBA,30,3845431.142,413566.248,5054758.817,60,61
RS310,LBA,31,3845428.956,413567.886,5054760.336,62,63
RS310,LBA,32,3845424.593,413573.967,5054763.139,64,65
RS310,LBA,33,3845422.373,413575.209,5054764.717,66,67
RS310,LBA,34,3845422.867,413582.620,5054763.738,68,69
RS310,LBA,35,3845424.214,413587.309,5054762.337,70,71
RS310,LBA,36,3845425.421,413592.312,5054761.016,72,73
RS310,LBA,37,3845428.082,413592.566,5054758.984,74,75
RS310,LBA,38,3845431.761,413593.499,5054756.125,76,77
RS310,LBA,39,3845437.336,413592.573,5054751.985,78,79
RS310,LBA,40,3845439.470,413591.650,5054750.447,80,81
RS310,LBA,41,3845442.221,413587.429,5054748.711,82,83
RS310,LBA,42,3845444.853,413584.748,5054746.940,84,85
RS310,LBA,43,3845444.288,413575.974,5054748.083,86,87
RS310,LBA,44,3845442.818,413572.541,5054749.474,88,89
RS310,LBA,45,3845440.139,413568.382,5054751.840,90,91
RS310,LBA,46,3845401.766,413544.548,5054782.800,92,93
RS310,LBA,47,3845403.056,413621.932,5054775.511,94,95
RS310,LBA,48,3845439.556,413564.001,5054752.638,1,0
RS310,LBA,49,3845438.728,413561.168,5054753.495,3,2
RS310,LBA,50,3845426.344,413562.707,5054762.734,5,4
RS310,LBA,51,3845418.301,413575.739,5054767.753,7,6
RS310,LBA,52,3845417.055,413580.476,5054768.308,9,8
RS310,LBA,53,3845421.131,413591.201,5054764.351,11,10
RS310,LBA,54,3845429.922,413598.074,5054757.143,13,12
RS310,LBA,55,3845435.855,413600.568,5054752.453,15,14
RS310,LBA,56,3845444.804,413590.965,5054746.469,17,16
RS310,LBA,57,3845448.852,413584.327,5054743.950,19,18
RS310,LBA,58,3845447.825,413574.553,5054745.524,21,20
RS310,LBA,59,3845450.542,413566.959,5054744.089,23,22
RS310,LBA,60,3845443.194,413558.237,5054750.358,25,24
RS310,LBA,61,3845433.317,413555.273,5054758.068,27,26
RS310,LBA,62,3845428.330,413556.168,5054761.766,29,28
RS310,LBA,63,3845421.856,413558.901,5054766.438,31,30
RS310,LBA,64,3845415.132,413574.758,5054770.229,33,32
RS310,LBA,65,3845413.922,413582.638,5054770.501,35,34
RS310,LBA,66,3845416.043,413596.061,5054767.802,37,36
RS310,LBA,67,3845425.176,413603.909,5054760.255,39,38
RS310,LBA,68,3845432.189,413606.556,5054754.736,41,40
RS310,LBA,69,3845441.203,413602.809,5054748.226,43,42
RS310,LBA,70,3845451.944,413593.297,5054740.880,45,44
RS310,LBA,71,3845454.851,413575.811,5054740.109,47,46
RS310,LBA,72,3845457.628,413562.314,5054739.110,49,48
RS310,LBA,73,3845447.985,413554.198,5054747.064,51,50
RS310,LBA,74,3845437.136,413549.488,5054755.652,53,52
RS310,LBA,75,3845430.863,413548.327,5054760.490,55,54
RS310,LBA,76,3845417.283,413557.380,5054770.020,57,56
RS310,LBA,77,3845407.582,413571.281,5054776.221,59,58
RS310,LBA,78,3845406.243,413583.501,5054776.237,61,60
RS310,LBA,79,3845410.568,413590.854,5054772.366,63,62
RS310,LBA,80,3845413.340,413604.871,5054769.127,65,64
RS310,LBA,81,3845426.438,413613.659,5054758.505,67,66
RS310,LBA,82,3845433.552,413614.243,5054753.078,69,68
RS310,LBA,83,3845446.078,413610.550,5054743.908,71,70
RS310,LBA,84,3845450.270,413603.977,5054741.274,73,72
RS310,LBA,85,3845459.372,413586.306,5054735.834,75,74
RS310,LBA,86,3845457.925,413579.948,5054737.446,77,76
RS310,LBA,87,3845462.784,413578.105,5054733.923,79,78
RS310,LBA,88,3845449.856,413543.308,5054746.538,81,80
RS310,LBA,89,3845429.545,413541.220,5054762.067,83,82
RS310,LBA,90,3845414.109,413547.567,5054773.221,85,84
RS310,LBA,91,3845406.244,413560.724,5054778.095,87,86
RS310,LBA,92,3845406.444,413605.631,5054774.280,89,88
RS310,LBA,93,3845422.305,413614.929,5054761.527,91,90
RS310,LBA,94,3845433.864,413621.845,5054752.222,93,92
RS310,LBA,95,3845461.675,413594.721,5054733.405,95,94
RS310,HBA,0,3845365.140,413630.155,5054803.676,0,1
RS310,HBA,1,3845368.888,413632.037,5054800.689,2,3
RS310,HBA,2,3845372.637,413633.919,5054797.700,4,5
RS310,HBA,3,3845376.386,413635.800,5054794.712,6,7
RS310,HBA,4,3845366.830,413625.373,5054802.787,8,9
RS310,HBA,5,3845370.579,413627.254,5054799.799,10,11
RS310,HBA,6,3845374.328,413629.136,5054796.811,12,13
RS310,HBA,7,3845378.077,413631.018,5054793.822,14,15
RS310,HBA,8,3845361.024,413616.827,5054807.873,16,17
RS310,HBA,9,3845364.772,413618.709,5054804.885,18,19
RS310,HBA,10,3845368.522,413620.590,5054801.897,20,21
RS310,HBA,11,3845372.270,413622.472,5054798.909,22,23
RS310,HBA,12,3845376.019,413624.354,5054795.921,24,25
RS310,HBA,13,3845379.767,413626.235,5054792.933,26,27
RS310,HBA,14,3845383.517,413628.117,5054789.944,28,29
RS310,HBA,15,3845387.265,413629.997,5054786.956,30,31
RS310,HBA,16,3845362.714,413612.045,5054806.984,32,33
RS310,HBA,17,3845366.464,413613.926,5054803.995,34,35
RS310,HBA,18,3845370.212,413615.808,5054801.007,36,37
RS310,HBA,19,3845373.961,413617.689,5054798.019,38,39
RS310,HBA,20,3845377.710,413619.571,5054795.031,40,41
RS310,HBA,21,3845381.459,413621.453,5054792.043,42,43
RS310,HBA,22,3845385.207,413623.334,5054789.055,44,45
RS310,HBA,23,3845388.956,413625.216,5054786.066,46,47
RS310,HBA,24,3845364.406,413607.262,5054806.094,48,49
RS310,HBA,25,3845368.155,413609.144,5054803.105,50,51
RS310,HBA,26,3845371.903,413611.025,5054800.117,52,53
RS310,HBA,27,3845375.652,413612.907,5054797.129,54,55
RS310,HBA,28,3845379.401,413614.789,5054794.141,56,57
RS310,HBA,29,3845383.150,413616.670,5054791.153,58,59
RS310,HBA,30,3845386.898,413618.552,5054788.165,60,61
RS310,HBA,31,3845390.648,413620.433,5054785.176,62,63
RS310,HBA,32,3845366.097,413602.481,5054805.204,64,65
RS310,HBA,33,3845369.845,413604.361,5054802.216,66,67
RS310,HBA,34,3845373.595,413606.243,5054799.227,68,69
RS310,HBA,35,3845377.343,413608.124,5054796.239,70,71
RS310,HBA,36,3845381.092,413610.006,5054793.251,72,73
RS310,HBA,37,3845384.840,413611.888,5054790.263,74,75
RS310,HBA,38,3845388.590,413613.769,5054787.275,76,77
RS310,HBA,39,3845392.338,413615.651,5054784.287,78,79
RS310,HBA,40,3845375.285,413601.460,5054798.338,80,81
RS310,HBA,41,3845379.034,413603.342,5054795.349,82,83
RS310,HBA,42,3845382.783,413605.224,5054792.361,84,85
RS310,HBA,43,3845386.532,413607.105,5054789.373,86,87
RS310,HBA,44,3845376.976,413596.678,5054797.448,88,89
RS310,HBA,45,3845380.725,413598.559,5054794.460,90,91
RS310,HBA,46,3845384.474,413600.441,5054791.471,92,93
RS310,HBA,47,3845388.222,413602.323,5054788.484,94,95
RS406,LBA,0,3818468.029,451974.278,5071790.337,0,1
RS406,LBA,1,3818465.996,451974.033,5071791.857,2,3
RS406,LBA,2,3818466.676,451976.381,5071791.131,4,5
RS406,LBA,3,3818468.828,451976.640,5071789.521,6,7
RS406,LBA,4,3818470.062,451974.523,5071788.817,8,9
RS406,LBA,5,3818469.382,451972.175,5071789.543,10,11
RS406,LBA,6,3818467.230,451971.916,5071791.153,12,13
RS406,LBA,7,3818465.466,451969.628,5071792.672,14,15
RS406,LBA,8,3818463.550,451972.926,5071793.765,16,17
RS406,LBA,9,3818463.730,451976.856,5071793.255,18,19
RS406,LBA,10,3818465.921,451979.580,5071791.379,20,21
RS406,LBA,11,3818469.099,451979.824,5071789.016,22,23
RS406,LBA,12,3818471.775,451977.472,5071787.271,24,25
RS406,LBA,13,3818472.699,451973.626,5071786.960,26,27
RS406,LBA,14,3818471.438,451970.086,5071788.230,28,29
RS406,LBA,15,3818468.582,451968.507,5071790.485,30,31
RS406,LBA,16,3818468.261,451964.982,5071791.060,32,33
RS406,LBA,17,3818465.311,451965.219,5071793.210,34,35
RS406,LBA,18,3818461.773,451967.933,5071795.555,36,37
RS406,LBA,19,3818459.884,451974.924,5071796.273,38,39
RS406,LBA,20,3818460.266,451978.076,5071795.688,40,41
RS406,LBA,21,3818462.100,451981.573,5071794.001,42,43
RS406,LBA,22,3818465.261,451983.009,5071791.535,44,45
RS406,LBA,23,3818469.933,451982.773,5071788.117,46,47
RS406,LBA,24,3818473.587,451980.982,5071785.599,48,49
RS406,LBA,25,3818475.642,451977.286,5071784.441,50,51
RS406,LBA,26,3818475.533,451973.369,5071784.898,52,53
RS406,LBA,27,3818474.150,451968.951,5071786.342,54,55
RS406,LBA,28,3818471.450,451965.906,5071788.624,56,57
RS406,LBA,29,3818467.266,451960.081,5071792.265,58,59
RS406,LBA,30,3818464.197,451960.608,5071794.474,60,61
RS406,LBA,31,3818462.167,451962.594,5071795.778,62,63
RS406,LBA,32,3818458.414,451969.325,5071797.894,64,65
RS406,LBA,33,3818456.307,451970.930,5071799.292,66,67
RS406,LBA,34,3818457.588,451978.128,5071797.656,68,69
RS406,LBA,35,3818459.441,451982.504,5071795.870,70,71
RS406,LBA,36,3818461.187,451987.211,5071794.131,72,73
RS406,LBA,37,3818463.895,451987.000,5071792.158,74,75
RS406,LBA,38,3818467.702,451987.281,5071789.327,76,77
RS406,LBA,39,3818473.221,451985.408,5071785.443,78,79
RS406,LBA,40,3818475.275,451984.132,5071784.053,80,81
RS406,LBA,41,3818477.602,451979.508,5071782.784,82,83
RS406,LBA,42,3818479.970,451976.419,5071781.337,84,85
RS406,LBA,43,3818478.473,451967.893,5071783.260,86,87
RS406,LBA,44,3818476.629,451964.775,5071784.918,88,89
RS406,LBA,45,3818473.489,451961.150,5071787.579,90,91
RS406,LBA,46,3818459.207,451921.243,5071801.936,92,93
RS406,LBA,47,3818424.574,451988.330,5071820.986,94,95
RS406,LBA,48,3818472.439,451956.945,5071788.757,1,0
RS406,LBA,49,3818471.305,451954.304,5071789.846,3,2
RS406,LBA,50,3818458.989,451957.957,5071798.564,5,4
RS406,LBA,51,3818452.259,451972.154,5071802.154,7,6
RS406,LBA,52,3818451.504,451977.025,5071802.242,9,8
RS406,LBA,53,3818456.746,451986.860,5071797.435,11,10
RS406,LBA,54,3818466.332,451992.095,5071789.873,13,12
RS406,LBA,55,3818472.573,451993.520,5071785.139,15,14
RS406,LBA,56,3818480.578,451982.537,5071780.301,17,16
RS406,LBA,57,3818483.955,451975.313,5071778.509,19,18
RS406,LBA,58,3818481.888,451965.887,5071780.938,21,20
RS406,LBA,59,3818483.823,451957.953,5071780.277,23,22
RS406,LBA,60,3818475.496,451950.652,5071787.111,25,24
RS406,LBA,61,3818465.229,451949.447,5071794.788,27,26
RS406,LBA,62,3818460.298,451951.188,5071798.252,29,28
RS406,LBA,63,3818454.062,451954.992,5071802.478,31,30
RS406,LBA,64,3818448.962,451971.739,5071804.623,33,32
RS406,LBA,65,3818448.573,451979.689,5071804.144,35,34
RS406,LBA,66,3818452.134,451992.517,5071800.287,37,36
RS406,LBA,67,3818462.165,451998.651,5071792.310,39,38
RS406,LBA,68,3818469.516,452000.040,5071786.763,41,40
RS406,LBA,69,3818478.199,451994.802,5071780.873,43,42
RS406,LBA,70,3818488.019,451983.596,5071774.719,45,44
RS406,LBA,71,3818489.098,451965.908,5071775.627,47,46
RS406,LBA,72,3818490.472,451952.164,5071775.937,49,48
RS406,LBA,73,3818479.897,451945.854,5071784.332,51,50
RS406,LBA,74,3818468.468,451943.097,5071793.013,53,52
RS406,LBA,75,3818462.019,451943.045,5071797.768,55,54
RS406,LBA,76,3818449.291,451954.283,5071806.060,57,56
RS406,LBA,77,3818440.987,451969.630,5071810.698,59,58
RS406,LBA,78,3818440.924,451981.870,5071809.567,61,60
RS406,LBA,79,3818446.067,451988.342,5071805.157,63,62
RS406,LBA,80,3818450.339,452001.638,5071800.732,65,64
RS406,LBA,81,3818464.466,452008.013,5071789.715,67,66
RS406,LBA,82,3818471.699,452007.354,5071784.452,69,68
RS406,LBA,83,3818483.929,452001.565,5071776.003,71,70
RS406,LBA,84,3818487.458,451994.376,5071774.095,73,72
RS406,LBA,85,3818494.767,451975.445,5071770.535,75,74
RS406,LBA,86,3818492.639,451969.447,5071772.679,77,76
RS406,LBA,87,3818497.337,451966.790,5071769.474,79,78
RS406,LBA,88,3818480.633,451934.833,5071784.850,81,80
RS406,LBA,89,3818459.945,451936.289,5071799.945,83,82
RS406,LBA,90,3818445.055,451945.192,5071810.054,85,84
RS406,LBA,91,3818438.525,451959.483,5071813.488,87,86
RS406,LBA,92,3818443.472,452003.580,5071805.602,89,88
RS406,LBA,93,3818460.436,452009.975,5071792.494,91,90
RS406,LBA,94,3818472.817,452014.771,5071782.915,93,92
RS406,LBA,95,3818497.972,451983.315,5071767.417,95,94
RS406,HBA,0,3818415.172,452035.617,5071823.360,0,1
RS406,HBA,1,3818419.148,452036.818,5071820.316,2,3
RS406,HBA,2,3818423.124,452038.019,5071817.272,4,5
RS406,HBA,3,3818427.101,452039.220,5071814.228,6,7
RS406,HBA,4,3818416.370,452030.625,5071822.958,8,9
RS406,HBA,5,3818420.347,452031.826,5071819.913,10,11
RS406,HBA,6,3818424.324,452033.027,5071816.869,12,13
RS406,HBA,7,3818428.301,452034.228,5071813.825,14,15
RS406,HBA,8,3818409.616,452023.230,5071828.643,16,17
RS406,HBA,9,3818413.593,452024.432,5071825.599,18,19
RS406,HBA,10,3818417.570,452025.633,5071822.554,20,21
RS406,HBA,11,3818421.547,452026.833,5071819.510,22,23
RS406,HBA,12,3818425.523,452028.035,5071816.466,24,25
RS406,HBA,13,3818429.500,452029.236,5071813.422,26,27
RS406,HBA,14,3818433.477,452030.437,5071810.378,28,29
RS406,HBA,15,3818437.453,452031.637,5071807.335,30,31
RS406,HBA,16,3818410.816,452018.238,5071828.240,32,33
RS406,HBA,17,3818414.793,452019.439,5071825.195,34,35
RS406,HBA,18,3818418.769,452020.641,5071822.151,36,37
RS406,HBA,19,3818422.746,452021.842,5071819.107,38,39
RS406,HBA,20,3818426.723,452023.042,5071816.063,40,41
RS406,HBA,21,3818430.699,452024.244,5071813.020,42,43
RS406,HBA,22,3818434.676,452025.445,5071809.976,44,45
RS406,HBA,23,3818438.652,452026.646,5071806.931,46,47
RS406,HBA,24,3818412.016,452013.246,5071827.837,48,49
RS406,HBA,25,3818415.992,452014.447,5071824.792,50,51
RS406,HBA,26,3818419.969,452015.648,5071821.748,52,53
RS406,HBA,27,3818423.945,452016.850,5071818.705,54,55
RS406,HBA,28,3818427.922,452018.050,5071815.661,56,57
RS406,HBA,29,3818431.899,452019.251,5071812.617,58,59
RS406,HBA,30,3818435.875,452020.453,5071809.573,60,61
RS406,HBA,31,3818439.852,452021.654,5071806.528,62,63
RS406,HBA,32,3818413.215,452008.255,5071827.433,64,65
RS406,HBA,33,3818417.191,452009.455,5071824.390,66,67
RS406,HBA,34,3818421.168,452010.656,5071821.346,68,69
RS406,HBA,35,3818425.145,452011.857,5071818.302,70,71
RS406,HBA,36,3818429.121,452013.059,5071815.258,72,73
RS406,HBA,37,3818433.098,452014.259,5071812.214,74,75
RS406,HBA,38,3818437.075,452015.460,5071809.169,76,77
RS406,HBA,39,3818441.052,452016.662,5071806.125,78,79
RS406,HBA,40,3818422.367,452005.664,5071820.943,80,81
RS406,HBA,41,3818426.344,452006.865,5071817.899,82,83
RS406,HBA,42,3818430.321,452008.066,5071814.855,84,85
RS406,HBA,43,3818434.298,452009.267,5071811.810,86,87
RS406,HBA,44,3818423.567,452000.672,5071820.540,88,89
RS406,HBA,45,3818427.544,452001.873,5071817.496,90,91
RS406,HBA,46,3818431.520,452003.074,5071814.452,92,93
RS406,HBA,47,3818435.496,452004.275,5071811.408,94,95
RS407,LBA,0,3811596.257,453444.359,5076770.170,0,1
RS407,LBA,1,3811594.238,453444.116,5076771.708,2,3
RS407,LBA,2,3811594.919,453446.464,5076770.984,4,5
RS407,LBA,3,3811597.057,453446.722,5076769.356,6,7
RS407,LBA,4,3811598.276,453444.602,5076768.632,8,9
RS407,LBA,5,3811597.595,453442.254,5076769.356,10,11
RS407,LBA,6,3811595.457,453441.996,5076770.984,12,13
RS407,LBA,7,3811592.292,453447.636,5076772.850,14,15
RS407,LBA,8,3811594.776,453449.934,5076770.777,16,17
RS407,LBA,9,3811597.953,453449.623,5076768.421,18,19
RS407,LBA,10,3811600.336,453446.849,5076766.883,20,21
RS407,LBA,11,3811600.810,453442.909,5076766.883,22,23
RS407,LBA,12,3811599.154,453439.649,5076768.421,24,25
RS407,LBA,13,3811596.143,453438.592,5076770.777,26,27
RS407,LBA,14,3811593.184,453440.234,5076772.849,28,29
RS407,LBA,15,3811591.664,453443.806,5076773.668,30,31
RS407,LBA,16,3811588.801,453444.283,5076775.773,32,33
RS407,LBA,17,3811588.733,453447.929,5076775.495,34,35
RS407,LBA,18,3811590.606,453452.248,5076773.699,36,37
RS407,LBA,19,3811596.062,453454.427,5076769.406,38,39
RS407,LBA,20,3811598.631,453453.882,5076767.528,40,41
RS407,LBA,21,3811601.603,453451.534,5076765.508,42,43
RS407,LBA,22,3811603.036,453447.588,5076764.789,44,45
RS407,LBA,23,3811603.255,453441.810,5076765.147,46,47
RS407,LBA,24,3811602.136,453437.327,5076766.393,48,49
RS407,LBA,25,3811599.344,453434.866,5076768.711,50,51
RS407,LBA,26,3811596.185,453435.089,5076771.062,52,53
RS407,LBA,27,3811592.510,453436.902,5076773.657,54,55
RS407,LBA,28,3811589.824,453440.313,5076775.364,56,57
RS407,LBA,29,3811584.773,453445.625,5076778.676,58,59
RS407,LBA,30,3811584.927,453449.412,5076778.218,60,61
RS407,LBA,31,3811586.347,453451.880,5076776.929,62,63
RS407,LBA,32,3811591.430,453456.374,5076772.707,64,65
RS407,LBA,33,3811592.536,453458.946,5076771.644,66,67
RS407,LBA,34,3811598.437,453457.197,5076767.373,68,69
RS407,LBA,35,3811602.119,453454.804,5076764.826,70,71
RS407,LBA,36,3811606.058,453452.536,5076762.074,72,73
RS407,LBA,37,3811606.126,453449.189,5076762.326,74,75
RS407,LBA,38,3811606.686,453444.470,5076762.332,76,77
RS407,LBA,39,3811605.663,453437.679,5076763.713,78,79
RS407,LBA,40,3811604.818,453435.167,5076764.575,80,81
RS407,LBA,41,3811601.303,453432.391,5076767.464,82,83
RS407,LBA,42,3811599.026,453429.529,5076769.432,84,85
RS407,LBA,43,3811592.038,453431.574,5076774.492,86,87
RS407,LBA,44,3811589.368,453433.927,5076776.284,88,89
RS407,LBA,45,3811586.179,453437.896,5076778.319,90,91
RS407,LBA,46,3811552.824,453456.428,5076801.681,92,93
RS407,LBA,47,3811603.612,453497.872,5076759.812,94,95
RS407,LBA,48,3811582.704,453439.291,5076780.801,1,0
RS407,LBA,49,3811580.481,453440.755,5076782.338,3,2
RS407,LBA,50,3811582.338,453455.919,5076779.573,5,4
RS407,LBA,51,3811593.166,453463.929,5076770.721,7,6
RS407,LBA,52,3811597.017,453464.753,5076767.757,9,8
RS407,LBA,53,3811605.386,453458.042,5076762.081,11,10
RS407,LBA,54,3811610.437,453446.057,5076759.372,13,12
RS407,LBA,55,3811612.131,453438.298,5076758.802,15,14
RS407,LBA,56,3811604.000,453428.637,5076765.779,17,16
RS407,LBA,57,3811598.487,453424.620,5076770.280,19,18
RS407,LBA,58,3811590.724,453427.392,5076775.856,21,20
RS407,LBA,59,3811584.514,453425.177,5076780.718,23,22
RS407,LBA,60,3811577.912,453435.650,5076784.727,25,24
RS407,LBA,61,3811576.042,453448.387,5076784.980,27,26
RS407,LBA,62,3811577.009,453454.452,5076783.706,29,28
RS407,LBA,63,3811579.522,453462.084,5076781.130,31,30
RS407,LBA,64,3811592.542,453468.021,5076770.820,33,32
RS407,LBA,65,3811598.903,453468.319,5076766.018,35,34
RS407,LBA,66,3811609.530,453463.627,5076758.465,37,36
RS407,LBA,67,3811615.343,453451.066,5076755.237,39,38
RS407,LBA,68,3811617.105,453441.941,5076754.739,41,40
RS407,LBA,69,3811613.653,453431.304,5076758.292,43,42
RS407,LBA,70,3811605.504,453419.402,5076765.485,45,44
RS407,LBA,71,3811591.374,453418.463,5076776.176,47,46
RS407,LBA,72,3811580.441,453417.075,5076784.508,49,48
RS407,LBA,73,3811574.439,453430.309,5076787.817,51,50
RS407,LBA,74,3811571.223,453444.523,5076788.946,53,52
RS407,LBA,75,3811570.610,453452.501,5076788.685,55,54
RS407,LBA,76,3811578.537,453468.004,5076781.334,57,56
RS407,LBA,77,3811590.143,453477.940,5076771.724,59,58
RS407,LBA,78,3811599.982,453477.736,5076764.357,61,60
RS407,LBA,79,3811605.644,453471.232,5076760.695,63,62
RS407,LBA,80,3811616.711,453465.639,5076752.894,65,64
RS407,LBA,81,3811623.076,453448.005,5076749.710,67,66
RS407,LBA,82,3811623.182,453439.069,5076750.438,69,68
RS407,LBA,83,3811619.596,453424.056,5076754.486,71,70
RS407,LBA,84,3811614.129,453419.849,5076758.971,73,72
RS407,LBA,85,3811599.538,453411.235,5076770.701,75,74
RS407,LBA,86,3811594.527,453414.006,5076774.212,77,76
RS407,LBA,87,3811592.807,453408.246,5076776.024,79,78
RS407,LBA,88,3811565.636,453429.649,5076794.484,81,80
RS407,LBA,89,3811564.995,453455.228,5076792.653,83,82
RS407,LBA,90,3811570.850,453473.453,5076786.611,85,84
RS407,LBA,91,3811581.770,453481.221,5076777.713,87,86
RS407,LBA,92,3811617.667,453474.100,5076751.411,89,88
RS407,LBA,93,3811624.300,453452.951,5076748.344,91,90
RS407,LBA,94,3811629.246,453437.518,5076746.027,93,92
RS407,LBA,95,3811606.150,453407.082,5076766.114,95,94
RS407,HBA,0,3811635.708,453452.027,5076739.991,0,1
RS407,HBA,1,3811635.522,453457.164,5076739.666,2,3
RS407,HBA,2,3811635.336,453462.300,5076739.342,4,5
RS407,HBA,3,3811635.149,453467.437,5076739.017,6,7
RS407,HBA,4,3811639.829,453451.982,5076736.902,8,9
RS407,HBA,5,3811639.642,453457.118,5076736.578,10,11
RS407,HBA,6,3811639.457,453462.255,5076736.253,12,13
RS407,HBA,7,3811639.270,453467.390,5076735.928,14,15
RS407,HBA,8,3811644.322,453441.663,5076734.462,16,17
RS407,HBA,9,3811644.136,453446.800,5076734.137,18,19
RS407,HBA,10,3811643.950,453451.936,5076733.813,20,21
RS407,HBA,11,3811643.763,453457.073,5076733.489,22,23
RS407,HBA,12,3811643.577,453462.208,5076733.164,24,25
RS407,HBA,13,3811643.391,453467.345,5076732.839,26,27
RS407,HBA,14,3811643.204,453472.482,5076732.515,28,29
RS407,HBA,15,3811643.018,453477.618,5076732.191,30,31
RS407,HBA,16,3811648.442,453441.618,5076731.373,32,33
RS407,HBA,17,3811648.256,453446.754,5076731.049,34,35
